01-21-2019,SBUX,I entered to #WIN $10 Starbucks e-gift card @MandeeBlogsIt //sheblogsit.com/hats-off-giveaway-hop-10-starbucks-gc/,398,Mon Jan 21 17:51:41 +0000 2019,{'starbucks'}
01-21-2019,SBUX,Starbucks proud to serve on MLK Day at South Philly High @SeanKorman @PPD03Dist https://t.co/2ZdKnk15YU,150,Mon Jan 21 17:52:30 +0000 2019,{'starbucks'}
01-21-2019,SBUX,#Q13FOX @Starbucks employees are giving back on this Day of Service @WestSideBabySEA https://t.co/eprmny2GoM,3559,Mon Jan 21 17:52:51 +0000 2019,{'starbucks'}
01-21-2019,SBUX,Starbucks is packed today 😣,927,Mon Jan 21 17:53:00 +0000 2019,{'starbucks'}
01-21-2019,SBUX,"$twtr another one bites the dust 

Get those resumes ready

Maybe go work over at $sbux cleaning out needles from the head

https://t.co/UQKESBzB5i",754,Mon Jan 21 17:53:02 +0000 2019,{'sbux'}
01-21-2019,SBUX,"China in focus ahead of Intel, Ford, Starbucks earnings: https://t.co/GMPTBXq45c - via @CityIndex ^KO https://t.co/JCgvLDIgzg",1387,Mon Jan 21 17:53:04 +0000 2019,{'starbucks'}
01-21-2019,SBUX,"China in focus ahead of Intel, Ford, Starbucks earnings: https://t.co/XhUTFgkWt1 - via @CityIndex ^KO https://t.co/bzliQLXl5E",12106,Mon Jan 21 17:53:26 +0000 2019,{'starbucks'}
01-21-2019,SBUX,Why my order at Starbucks gotta always be $6.66..... 😑,1066,Mon Jan 21 17:55:02 +0000 2019,{'starbucks'}
01-21-2019,SBUX,Why my order at Starbucks gotta always be $6.66..... 😑,1066,Mon Jan 21 17:55:02 +0000 2019,{'starbucks'}
01-21-2019,SBUX,"I'm at @Starbucks in Kuwait City, Al Asimah w/ @mnshattii https://t.co/qLTofQ3FP5",3093,Mon Jan 21 17:55:07 +0000 2019,{'starbucks'}
01-21-2019,SBUX,I get the sameeee ass drink at Starbucks smh Somebody put me on something new,3601,Mon Jan 21 17:57:17 +0000 2019,{'starbucks'}
01-21-2019,SBUX,Some thoughts on subscription services from my @Starbucks experience. https://t.co/frLBAm28JJ,13142,Mon Jan 21 17:57:39 +0000 2019,{'starbucks'}
01-21-2019,SBUX,"Give it a 2nd shot... 
•
#starbucks #caramelmacchiato @ Worldgate Centre https://t.co/Yq4hJCAayC",74,Mon Jan 21 18:00:43 +0000 2019,{'starbucks'}
01-21-2019,SBUX,"Okay I need either a drink, boba, or Starbucks.",222,Mon Jan 21 18:02:02 +0000 2019,{'starbucks'}
01-21-2019,SBUX,Former Starbucks chief exploring independent 2020 bid. https://t.co/OwnaFBVcyQ,4146,Mon Jan 21 18:02:06 +0000 2019,{'starbucks'}
01-21-2019,SBUX,"@starbucks what’s the point of ordering ahead if there’s not one spot left in your tiny parking lot, and 15 deep in the drive through?  Mayfield heights, OH location needs to move, or allow quick pick up parking spots.",174,Mon Jan 21 18:03:05 +0000 2019,{'starbucks'}
01-21-2019,SBUX,"I'm at Starbucks in Newnan, GA https://t.co/deHhH38KEK",287,Mon Jan 21 18:03:18 +0000 2019,{'starbucks'}
01-21-2019,SBUX,Having tea as he drinks his flat white! — drinking tea at Starbucks https://t.co/lN646H9wGV,2806,Mon Jan 21 18:03:27 +0000 2019,{'starbucks'}
01-21-2019,SBUX,"Third segment of our interview with Howard Behar, former President of Starbucks. ""Is servant leadership applicable? https://t.co/OtrnVbsrtL",92,Mon Jan 21 18:05:06 +0000 2019,{'starbucks'}
01-21-2019,SBUX,#PLN! Can you spare a @Starbucks @Peets or @Dunkin? All donations toward my classroom are matched by @sphero on @DonorsChoose RIGHT NOW! 5 bucks would help a rural #Maine school get its #coding on:  https://t.co/4ShMzp8QRB #criticalcreativity #stem #cs4all #sicmbc,15566,Mon Jan 21 18:05:25 +0000 2019,{'starbucks'}
01-21-2019,SBUX,"what’s a good starbucks warm drink to get,,, IDK WHAT I WANT SOMEONE HELP",352,Mon Jan 21 18:06:02 +0000 2019,{'starbucks'}
01-21-2019,SBUX,Yesterday @Madelynn81Rose and I walked in a snow storm for Starbucks. Today we cleared 6 inches of snow off her car and dug it from a snow pile for Dunkin.,214,Mon Jan 21 18:06:09 +0000 2019,{'starbucks'}
01-21-2019,SBUX,Hey @Cimorelliband I’m wearing your merch today and I walked into a Starbucks and the girl at the register said OMG I LOVE YOUR SHIRT!!!! Then she said that me and my sister love them!!! @ChristinaCIM @KathCim @LisaCim @AmyCim @LaurenCimorelli @DaniCim,270,Mon Jan 21 18:06:10 +0000 2019,{'starbucks'}
01-21-2019,SBUX,Sonic Heroes (PC) - Grand Metropolis (Team Sonic): https://t.co/sBux18TpED via @YouTube,65,Mon Jan 21 18:06:39 +0000 2019,{'sbux'}
01-21-2019,SBUX,Can’t decide if I want to get coffee from McDonald’s or Starbucks 😫,1069,Mon Jan 21 18:07:35 +0000 2019,{'starbucks'}
01-21-2019,SBUX,Former Starbucks chief exploring independent 2020 bid @CNNPolitics https://t.co/0R7IRRXlri,1367,Mon Jan 21 18:08:15 +0000 2019,{'starbucks'}
