06-28-2020,GOOG,"Animatic: https://t.co/4ervHnlxC6

 @ComicRoughshod  characters as vines. 

#youtube #digitalart #oc #ocs #vines #sketch #animatic #chibi #chibiart #thumbnail #roughshod https://t.co/LxccuaCUwP",440,Sun Jun 28 19:50:14 +0000 2020,{'youtube'}
06-28-2020,GOOG,"Watch ""56-inch Chest, Modi, China | Digital Wings Telugu | Mohd Waseem Akram"" on YouTube https://t.co/gpYIAd618u 
#56-inches",66,Sun Jun 28 19:50:48 +0000 2020,{'youtube'}
06-28-2020,GOOG,"Gets banned from @re_acce YouTube stream for actually defending the scene from the children bad mouthing the game and stream? Lekker boys, lekker.",748,Sun Jun 28 19:50:50 +0000 2020,{'youtube'}
06-28-2020,GOOG,Are people who idolize YouTube bloggers okay? Acting like Shane Dawson’s racist ass and the pewdipiewhateverthefuck are the human embodiment of Christ calm tf down,157,Sun Jun 28 19:50:50 +0000 2020,{'youtube'}
06-28-2020,GOOG,"if you google celebrity nudes.... congrats, you're a loser.",959,Sun Jun 28 19:50:51 +0000 2020,{'google'}
06-28-2020,GOOG,I’m so behind on the YouTube make up drama. I love makeup but don’t watch videos of influencers. I just watch people eat and get hungry like a fatty 🤪,119,Sun Jun 28 19:50:52 +0000 2020,{'youtube'}
06-28-2020,GOOG,https://t.co/OOoYVYA8AZ    holy hunter terminate all devils cheats android download,61,Sun Jun 28 19:59:02 +0000 2020,{'android'}
06-28-2020,GOOG,Love that all these youtube people getting caught up finally Nd my mans @DavidDobrik is living his best life still good shit Brodie,269,Sun Jun 28 19:59:03 +0000 2020,{'youtube'}
06-28-2020,GOOG,"Watch ""AND THE LOCKDOWN BEGINS   AGAIN!!"" on YouTube https://t.co/OxAdO1cxxv",693,Sun Jun 28 19:59:04 +0000 2020,{'youtube'}
06-28-2020,GOOG,Check out what I just read on the Trade Rumors Android app! Reds Announce Initial 60-Man Player Pool https://t.co/7J1goKVrmI,192,Sun Jun 28 19:59:05 +0000 2020,{'android'}
