01-21-2019,AMZN,I liked a @YouTube video https://t.co/m9aTs2RNYW It's The Best Selling Smartphone On Amazon... But Why?,205,Mon Jan 21 17:51:49 +0000 2019,{'amazon'}
01-21-2019,AMZN,Pay the Rent or Feed the Kids: The Tragedy and Disgrace of Poverty in Canada ... https://t.co/utYPxQxF5U via @amazon,6074,Mon Jan 21 17:51:56 +0000 2019,{'amazon'}
01-21-2019,AMZN,"EU regulator who fined Google, ordered Amazon to pay taxes, plans tighter scrutiny for tech sector https://t.co/2cOKsO9ati https://t.co/yNGlF9I7xX",1174,Mon Jan 21 17:52:04 +0000 2019,{'amazon'}
01-21-2019,AMZN,"Why is this the best selling phone on Amazon?
NEW VID
https://t.co/3r9vqcVJJp https://t.co/dGkRJ5rYuN",2103994,Mon Jan 21 17:52:05 +0000 2019,{'amazon'}
01-21-2019,AMZN,Enter To #Win A $25 Amazon or PayPal GC In The Just Because #Giveaway At Sonya's Happenings... Ends 2-9 https://t.co/KVltvrRp5b,1780,Mon Jan 21 17:52:06 +0000 2019,{'amazon'}
01-21-2019,AMZN,Imitation Traditional Kolhapuri Necklace - Broad Thushi For Women / AZMKN1011... https://t.co/hiYzxFPeWL via @amazon,165,Mon Jan 21 17:52:09 +0000 2019,{'amazon'}
01-21-2019,AMZN,"Amazon knows what you buy, and it’s built a $125-billion dollar ad business that’s a marketer’s dream https://t.co/TLC5YJ7ded https://t.co/Ek3VX1d99L",68787,Mon Jan 21 17:52:09 +0000 2019,{'amazon'}
01-21-2019,AMZN,"'@Amazon, #Apple, @Spotify and @YouTube have flunked #GDPR tests, says #privacy activist @maxschrems @NOYBeu https://t.co/KhvPuKW2fK #GDPR #Privacy #DataProtection",9698,Mon Jan 21 17:52:16 +0000 2019,{'amazon'}
01-21-2019,AMZN,So why don’t we talk about Jeff bezos eyes? This topic has been bothering me for MONTHS,1473,Mon Jan 21 17:52:22 +0000 2019,{'jeff bezos'}
01-21-2019,AMZN,$0.99 #SPECIAL Virtually Lace (Book 2) by Uvi Poznansky https://t.co/wh4zNH33Z9 via @amazon WaAr #ASMSG #IARTG #ITRTG #IAN1 #ANP @wandpand @lynnworton #BookBoost #BookPlugs #AuthorUpRoar @ePrintedBooks @RGBookWorld #PromoteThisBook #BTRTG #NewRelease,16770,Mon Jan 21 17:52:25 +0000 2019,{'amazon'}
01-21-2019,AMZN,$35 Amazon GC Giveaway! #giveaway #win https://t.co/HJwDQ6rANW,1247,Mon Jan 21 17:52:37 +0000 2019,{'amazon'}
01-21-2019,AMZN,I entered to win a #Amazon &amp; #Dominos Gift Card from @GamerCrates! #Giveaway https://t.co/0N4UZWv644,792,Mon Jan 21 17:52:59 +0000 2019,{'amazon'}
01-21-2019,AMZN,"The Roku Premiere is the set-top box you should buy. Has #Amazon and #Google services, 4K, HDR and it's just $29.99! 

by @alexmaxham https://t.co/HMD0a67WVH",497029,Mon Jan 21 17:53:08 +0000 2019,{'amazon'}
01-21-2019,AMZN,eFoto Photo CD Recorder Procare Technology Corporation https://t.co/MZvzPLcxII via @amazon,6074,Mon Jan 21 17:53:09 +0000 2019,{'amazon'}
01-21-2019,AMZN,Meet Joe Black Universal Studios https://t.co/UnSZ0EPOzq via @amazon,6074,Mon Jan 21 17:53:17 +0000 2019,{'amazon'}
01-21-2019,AMZN,Aduro U-BAND Reflective Armband for Apple iPhone 5 (Red) Aduro https://t.co/7ymyCZIQqM via @amazon,6074,Mon Jan 21 17:53:22 +0000 2019,{'amazon'}
01-21-2019,AMZN,Enter to Win Free $100 Amazon Gift Card and #medvive Tens Unit https://t.co/DDJr1YMhxZ https://t.co/vujrICIYmD,15662,Mon Jan 21 17:53:39 +0000 2019,{'amazon'}
01-21-2019,AMZN,I just entered to win $20 Amazon at My Chaotic Ramblings #WelcomeWinter Hop @chaoticreviews https://t.co/tErLLFqAuh,923,Mon Jan 21 17:53:40 +0000 2019,{'amazon'}
01-21-2019,AMZN,#WIN a $50 Amazon gift card thanks to The Thing About Us by @jendomenico https://t.co/R1mNIlQWrW https://t.co/702dkBRLJy,884,Mon Jan 21 17:53:41 +0000 2019,{'amazon'}
01-21-2019,AMZN,Star Trek Generations Paramount https://t.co/kNkkLPc1T7 via @amazon,6074,Mon Jan 21 17:53:42 +0000 2019,{'amazon'}
01-21-2019,AMZN,2019 TOP 3 HIGH-END DASHCAM  📷 You Can Buy on Amazon by https://t.co/PGirUK2bYu: Car &amp; Performance #cars : https://t.co/2GUqEqyZ5e https://t.co/gppPfDFeMI,355,Mon Jan 21 17:53:42 +0000 2019,{'amazon'}
01-21-2019,AMZN,Imitation Indian Kashmiri (Dangle) Earrings / AZINCE019-GRD Arras Creations https://t.co/HpFJFn56Ql via @amazon,165,Mon Jan 21 17:53:49 +0000 2019,{'amazon'}
01-21-2019,AMZN,Three Stooges Image Entertainment - Madacy https://t.co/PlTYIrP4mz via @amazon,6074,Mon Jan 21 17:53:50 +0000 2019,{'amazon'}
01-21-2019,AMZN,Shoutout to the random Ukrainian person that hacked my Amazon account...,93,Mon Jan 21 17:53:55 +0000 2019,{'amazon'}
01-21-2019,AMZN,Bollywood Party Wear Bali Dome Shaped Jhumka Earrings for Women / AZINOXE40 (... https://t.co/H0jF6ZZbru via @amazon,165,Mon Jan 21 17:54:19 +0000 2019,{'amazon'}
01-21-2019,AMZN,Visualizing The Jeff Bezos Empire In One Giant Chart | Zero Hedge https://t.co/mxcG9egErT,151,Mon Jan 21 17:54:21 +0000 2019,{'jeff bezos'}
01-21-2019,AMZN,The Quick Whisk (Stainless) Innovage https://t.co/7igbXCNi4t via @amazon,6074,Mon Jan 21 17:54:25 +0000 2019,{'amazon'}
01-21-2019,AMZN,#FREE Book Bites: Love in Times of War by Uvi Poznansky https://t.co/gccAP8WCB5 via @amazon WaAr #ASMSG #IARTG #ITRTG #IAN1 #ANP @wandpand @lynnworton #BookBoost #BookPlugs #AuthorUpRoar @ePrintedBooks @RGBookWorld #PromoteThisBook #BTRTG @UviPoznansky,16770,Mon Jan 21 17:54:33 +0000 2019,{'amazon'}
01-21-2019,AMZN,Plagued Primortus by J.L. Bond &amp; Val Richards is out now! Check out the blitz for a chance to #WIN an Amazon GC! https://t.co/Dogmue59Di,2101,Mon Jan 21 17:54:34 +0000 2019,{'amazon'}
01-21-2019,AMZN,XO: A Kathryn Dance Novel by Jeffery Deaver https://t.co/yXuqeF61Vj via @amazon,6074,Mon Jan 21 17:54:43 +0000 2019,{'amazon'}
01-21-2019,AMZN,"To Beat Amazon At Its Own Game, Retailers Are Turning To Caper, The AmazonGo Experience In A Cart via @forbes https://t.co/61NeUahesQ",12835,Mon Jan 21 17:55:05 +0000 2019,{'amazon'}
01-21-2019,AMZN,ON SALE NOW on AMAZON FREE USA Shipping Cowboys Cowgirls Coffee Rodeo Bull Riding Caffeinated Chew Mix it Up or Quit Chewing Tobacco Nicotine Free Smokeless Smoking Cigarettes Alternative MLB NFL NHL NBA NASCAR  https://t.co/J3RTx4FFrw https://t.co/awYKBURiY8,6544,Mon Jan 21 17:55:07 +0000 2019,{'amazon'}
01-21-2019,AMZN,I just entered to win $20 Amazon at My Chaotic Ramblings #WelcomeWinter Hop @chaoticreviews https://t.co/Z2jdiJJzrQ,409,Mon Jan 21 17:55:09 +0000 2019,{'amazon'}
01-21-2019,AMZN,@coinanc Hi there. #Kindle nonfiction Procrastination is now $2.99 directly on #Amazon for a certain period only. Get it on this website: https://t.co/7rrr3udoIg https://t.co/KfaaiwIohE,2963,Mon Jan 21 17:55:10 +0000 2019,{'amazon'}
01-21-2019,AMZN,#Giveaway! Win a $10 Amazon gift card to buy yourself a new book! #giveawayhop #awesome @denabooks https://t.co/bwhuTXJzO2,388,Mon Jan 21 17:55:12 +0000 2019,{'amazon'}
01-21-2019,AMZN,Rotten Apple by Rebecca Eckler https://t.co/0Fec1mJGYZ via @amazon,6074,Mon Jan 21 17:55:20 +0000 2019,{'amazon'}
01-21-2019,AMZN,Conch Shell Confetti... https://t.co/VbVPjpVPBJ via @amazon #naturecuts #confetti #cutout #shell #conch #beach #beachparty #decoration #diy,34922,Mon Jan 21 17:55:26 +0000 2019,{'amazon'}
01-21-2019,AMZN,"Amazon: Pop Rivet Gun with 40Pcs Metal Rivets, 4 Replaceable Nozzles By Tacklife HHR1A – Only $6.01 (Expires 1/24) https://t.co/W5H6IGMtJk https://t.co/XmEDoLlU0b",5685,Mon Jan 21 17:55:41 +0000 2019,{'amazon'}
01-21-2019,AMZN,"I liked a @YouTube video https://t.co/KYBxX7FqJO I Tried the New Amazon Engine Oil, Here’s What Happened",339,Mon Jan 21 17:56:04 +0000 2019,{'amazon'}
01-21-2019,AMZN,Trendy Fashion Rihanna Style Lion Head Metal Fish Hook Earrings For Women / A... https://t.co/8f0gSY60k6 via @amazon,165,Mon Jan 21 17:56:25 +0000 2019,{'amazon'}
01-21-2019,AMZN,John and Ahara: The Lovers Journey: Ahara II by Angelia Vernon Menchan https://t.co/QJkGHIUnyc via @amazon,1377,Mon Jan 21 17:56:45 +0000 2019,{'amazon'}
01-21-2019,AMZN,Enter for a chance to win a $25 #Amazon #GiftCard by @KittyMeader #IllegallyYours #Loveswept #LawsofAttraction    https://t.co/zYP4J7D2w2,10181,Mon Jan 21 17:56:46 +0000 2019,{'amazon'}
01-21-2019,AMZN,@amazonIN you motherfucking assholes. Your delivery guy went back without OTP at 4.9pm and you bastards send me OTP at 8.36pm. That's why I prefer @Flipkart . Never buying again from Amazon. Shove this OTP in your back. https://t.co/f9tEdDisAQ,8857,Mon Jan 21 17:56:50 +0000 2019,{'amazon'}
01-21-2019,AMZN,Enter to win a $15 Amazon GC #Giveaway! #win Ends 1/22 @KappaVelvit //www.practicalfrugality.com/home-blood-pressure-monitor/,1096,Mon Jan 21 17:57:05 +0000 2019,{'amazon'}
01-21-2019,AMZN,Love Speculative Fiction? #Win a Mega Book Gift Basket in this #Amazon &amp; #Goodreads #Giveaway via @sffbookbonanza: https://t.co/kdTNq8H35n,567,Mon Jan 21 17:57:19 +0000 2019,{'amazon'}
01-21-2019,AMZN,"Never saw Lost, but LOVE @Bosch - the reason I got Amazon! https://t.co/r1NqkXNt5m",1171,Mon Jan 21 17:57:26 +0000 2019,{'amazon'}
